year,month,day,hour,minute,second,latitude,longitude,depth,mag_type,magnitude
1988,9,6,10,25,21.2,32.95,104.68,0,ML,1.2
1988,9,16,19,39,17.9,31.0,103.8,10,ML,3.0
1988,9,17,9,58,23.7,31.45,103.97,10,ML,3.6
1988,10,4,18,3,37.3,31.52,103.95,10,ML,2.5
1988,10,5,10,30,53.3,31.27,103.82,15,ML,3.2
1988,10,21,4,34,26.3,32.8,103.87,21,ML,2.3
1988,11,7,1,38,47.0,31.53,103.02,10,ML,2.5
1988,11,14,10,52,7.5,31.28,104.62,0,ML,2.4
1988,11,15,13,7,56.2,31.92,104.8,18,ML,2.9
1988,11,19,22,47,32.2,32.92,103.95,30,ML,3.0
1988,11,23,12,33,49.0,32.22,104.15,15,ML,3.0
1988,12,3,12,38,49.6,32.92,103.87,0,ML,2.7
1989,1,5,20,55,5.1,31.18,103.48,15,ML,2.7
1989,1,12,4,53,21.8,31.18,103.63,10,ML,2.5
1989,1,25,2,7,23.4,31.22,103.78,10,ML,3.6
1989,1,25,2,45,55.5,31.23,103.72,5,ML,2.6
1989,2,2,4,18,30.8,32.95,104.68,0,ML,1.9
1989,2,3,21,16,40.1,32.95,104.68,0,ML,1.2
1989,2,6,23,47,9.3,32.95,104.68,0,ML,1.0
1989,2,7,9,33,57.9,30.7,103.03,25,ML,3.0
1989,2,10,13,50,25.4,32.93,103.9,20,ML,2.6
1989,2,11,13,50,25.9,32.9,103.92,0,ML,3.4
1989,2,19,6,32,28.8,32.2,103.88,0,ML,2.3
1989,3,2,9,28,28.8,32.95,103.95,1,ML,2.5
1989,3,11,21,27,50.2,31.92,103.63,10,ML,2.5
1989,3,12,21,27,52.8,31.93,103.8,0,ML,2.9
1989,3,18,0,19,26.2,32.2,104.4,0,ML,2.6
1989,3,18,7,3,55.6,32.48,104.38,0,ML,2.5
1989,3,25,19,25,49.6,32.95,104.68,0,ML,1.4
1989,3,26,22,9,25.4,32.37,103.83,0,ML,2.6
1989,3,28,1,20,53.3,31.55,103.62,15,ML,2.7
1989,3,28,10,20,52.2,31.55,103.58,0,ML,3.1
1989,3,30,19,35,56.5,32.95,104.68,0,ML,2.3
1989,4,2,1,52,56.0,32.95,104.68,0,ML,1.9
1989,4,2,11,27,52.1,32.95,104.68,0,ML,1.6
1989,4,10,23,21,11.8,31.6,103.62,10,ML,2.9
1989,4,18,12,20,19.8,32.95,104.68,0,ML,1.9
1989,4,18,16,20,14.0,31.75,104.17,10,ML,3.8
1989,4,18,19,46,3.0,32.83,104.2,10,ML,2.7
1989,4,24,12,9,47.2,31.07,103.33,10,ML,2.9
1989,4,27,18,14,47.3,32.78,104.1,0,ML,2.5
1989,5,4,0,6,49.0,31.75,104.17,5,ML,3.1
1989,5,5,14,19,11.5,31.75,104.17,10,ML,3.9
1989,5,5,22,18,44.6,32.98,104.55,6,ML,2.4
1989,5,8,14,41,24.8,32.95,104.68,0,ML,1.7
1989,5,8,19,40,51.6,31.07,103.6,10,ML,2.6
1989,5,17,10,25,22.6,32.95,104.68,0,ML,1.1
1989,5,20,8,9,15.7,31.77,104.72,0,ML,3.3
1989,6,3,15,11,48.0,32.95,104.68,0,ML,1.5
1989,6,3,15,36,24.8,32.95,104.68,0,ML,1.3
1989,6,3,20,51,46.3,32.95,104.68,0,ML,1.5
1989,6,4,3,46,36.4,32.95,104.68,0,ML,1.4
1989,6,6,15,49,51.3,32.95,104.68,0,ML,1.0
1989,6,8,14,39,29.3,32.28,103.17,0,ML,2.6
1989,6,18,0,25,4.4,32.42,105.05,15,ML,2.7
1989,6,21,3,53,48.1,31.52,104.12,10,ML,2.8
1989,7,8,13,45,56.3,32.47,104.18,0,ML,2.8
1989,7,10,6,43,50.4,31.92,104.42,0,ML,2.0
1989,7,11,15,46,29.6,32.95,104.68,0,ML,1.8
1989,7,11,19,32,32.4,31.9,104.3,10,ML,3.3
1989,7,11,23,7,12.3,31.38,104.52,0,ML,2.5
1989,7,12,23,5,40.7,31.03,103.35,10,ML,2.5
1989,7,13,20,21,52.3,32.1,104.45,0,ML,2.3
1989,7,20,6,31,4.2,32.83,104.15,13,ML,2.8
1989,7,20,18,10,52.9,32.85,104.13,10,ML,2.5
1989,7,21,18,30,26.2,32.95,104.68,0,ML,1.5
1989,7,26,14,40,22.5,31.87,104.52,0,ML,2.2
1989,7,26,20,43,10.3,32.78,104.08,5,ML,2.8
1989,7,27,11,53,36.5,32.03,105.1,0,ML,2.3
1989,8,2,2,14,51.6,32.5,104.07,0,ML,2.6
1989,8,18,4,23,27.4,32.95,104.68,0,ML,1.4
1989,8,18,4,24,9.2,32.95,104.68,0,ML,1.1
1989,8,22,22,53,38.7,31.63,104.05,10,ML,2.6
1989,8,25,17,2,36.4,32.58,104.12,10,ML,3.3
1989,8,26,4,26,28.2,32.95,104.68,0,ML,1.0
1989,9,3,21,43,12.5,32.63,104.05,0,ML,2.1
1989,9,8,23,38,45.2,32.88,104.07,10,ML,2.5
1989,9,10,14,15,41.2,32.87,103.97,0,ML,2.3
1989,9,27,14,5,25.4,32.65,104.15,10,ML,2.8
1989,10,5,7,57,43.7,31.63,104.32,0,ML,2.8
1989,10,7,2,3,36.3,31.78,104.73,15,ML,2.5
1989,10,8,23,42,43.6,32.35,104.35,0,ML,1.9
1989,10,9,14,14,0.0,32.82,103.98,0,ML,1.9
1989,10,10,11,59,1.6,30.98,104.05,5,ML,2.8
1989,10,11,18,47,41.9,32.85,104.25,0,ML,1.9
1989,10,31,16,36,42.0,32.95,104.68,0,ML,1.7
1989,11,3,4,43,36.0,32.95,104.68,0,ML,1.4
1989,11,9,10,27,3.8,32.95,104.68,0,ML,1.3
1989,11,16,5,16,15.3,31.37,103.05,10,ML,2.7
1989,11,16,21,26,57.1,32.9,103.97,0,ML,2.2
1989,12,13,3,2,7.1,31.35,103.97,10,ML,2.9
1989,12,24,13,37,7.8,32.98,104.53,9,ML,2.4
1990,1,1,9,59,55.7,32.58,104.22,0,ML,2.0
1990,1,4,22,57,10.8,30.87,103.4,15,ML,2.8
1990,1,9,7,4,9.3,32.95,104.68,0,ML,1.0
1990,1,9,14,35,3.1,30.72,103.2,15,ML,3.6
1990,1,9,14,36,32.7,30.67,103.18,0,ML,3.0
1990,1,9,14,36,44.7,30.7,103.2,0,ML,3.2
1990,1,15,11,19,44.1,30.75,103.18,15,ML,5.0
1990,1,22,23,26,14.7,32.8,104.27,10,ML,3.0
1990,1,26,7,23,31.0,31.93,104.35,5,ML,2.8
1990,1,27,21,26,8.0,32.72,105.08,0,ML,2.7
1990,1,31,14,39,43.7,32.92,104.02,0,ML,2.2
1990,2,4,22,10,11.1,32.95,104.68,0,ML,1.1
1990,2,21,2,4,48.2,32.95,104.67,0,ML,1.3
1990,2,25,21,41,35.1,31.93,103.53,15,ML,2.9
1990,3,12,3,31,8.1,32.57,105.3,15,ML,3.1
1990,3,14,20,17,51.7,32.85,104.05,1,ML,2.3
1990,3,14,22,23,20.7,32.95,104.68,0,ML,1.1
1990,3,24,23,37,40.2,32.63,104.35,1,ML,2.3
1990,3,27,15,51,7.9,32.95,104.68,0,ML,2.1
1990,4,4,2,29,35.8,31.88,104.38,15,ML,3.1
1990,4,6,12,45,15.8,30.58,103.3,15,ML,2.9
1990,4,13,23,11,52.9,32.53,104.2,1,ML,2.8
1990,4,19,20,57,52.9,32.95,104.27,10,ML,2.6
1990,4,20,9,56,41.1,30.58,103.28,10,ML,2.8
1990,4,23,4,2,8.5,30.63,103.28,10,ML,3.3
1990,5,1,4,30,28.2,32.9,104.47,0,ML,2.7
1990,5,7,17,33,6.7,32.53,105.48,15,ML,3.2
1990,5,11,22,41,25.1,32.57,104.17,0,ML,2.5
1990,5,17,0,4,37.5,32.93,104.68,0,ML,1.7
1990,5,17,9,47,7.5,31.95,104.97,0,ML,2.4
1990,5,19,7,26,37.8,32.72,104.12,10,ML,2.7
1990,5,24,7,12,54.5,32.95,104.68,0,ML,1.2
1990,5,25,13,40,1.8,32.95,104.68,0,ML,1.5
1990,5,28,5,16,10.5,30.57,103.23,10,ML,3.6
1990,6,2,8,38,0.9,32.95,104.68,0,ML,1.2
1990,6,7,1,7,29.2,32.95,104.68,0,ML,1.1
1990,6,13,10,55,0.8,31.48,104.05,15,ML,3.0
1990,6,13,10,55,4.6,32.0,103.37,0,ML,3.9
1990,6,17,13,15,12.9,31.92,103.5,10,ML,3.1
1990,6,19,21,31,47.5,32.95,104.68,0,ML,1.5
1990,6,28,12,6,15.9,32.95,104.68,0,ML,1.4
1990,6,29,10,6,1.6,31.78,104.42,10,ML,3.0
1990,6,30,8,56,4.4,31.18,103.62,10,ML,2.5
1990,7,7,12,26,21.5,32.95,104.68,0,ML,1.8
1990,7,8,0,59,31.2,32.95,104.68,0,ML,1.3
1990,7,9,10,44,29.5,32.95,104.68,0,ML,1.5
1990,7,16,11,9,54.7,30.9,103.12,15,ML,2.6
1990,8,7,17,2,54.4,32.03,104.82,0,ML,2.1
1990,8,8,10,1,16.3,32.77,103.95,0,ML,2.0
1990,9,7,0,45,55.8,31.53,103.98,15,ML,2.8
1990,9,13,5,31,49.3,31.6,103.3,0,ML,2.6
1990,9,14,15,35,30.1,31.83,104.2,0,ML,3.0
1990,9,19,10,59,13.2,31.3,103.82,10,ML,2.5
1990,9,24,8,55,28.4,32.68,104.23,0,ML,2.3
1990,9,26,13,49,47.1,32.65,104.85,0,ML,2.0
1990,9,30,13,36,49.3,32.87,104.05,0,ML,2.5
1990,10,1,18,9,43.2,32.93,105.0,0,ML,2.0
1990,10,5,3,32,24.0,32.95,104.68,0,ML,1.7
1990,10,6,5,46,46.9,32.95,104.68,0,ML,2.1
1990,10,6,6,21,55.5,32.95,104.68,0,ML,1.1
1990,10,7,7,47,50.8,30.7,103.2,10,ML,3.2
1990,10,7,10,3,9.6,32.38,104.43,0,ML,2.4
1990,10,7,21,37,2.1,32.95,104.68,0,ML,1.2
1990,10,8,10,42,28.9,32.95,104.68,0,ML,1.4
1990,10,16,5,4,37.5,31.48,103.98,10,ML,2.6
1990,10,17,16,40,33.2,32.95,104.68,0,ML,1.4
1990,10,19,12,43,29.3,32.95,104.68,0,ML,1.0
1990,10,19,15,12,14.1,32.95,104.68,0,ML,1.3
1990,10,20,13,20,53.7,32.95,104.68,0,ML,1.4
1990,10,20,14,32,48.6,30.57,105.25,10,ML,2.5
1990,11,5,19,30,9.3,32.95,104.68,0,ML,1.3
1990,11,9,20,1,22.7,32.93,104.42,2,ML,2.4
1990,11,18,22,43,41.5,32.25,103.72,15,ML,2.9
1990,11,20,2,42,46.0,32.95,104.68,0,ML,1.1
1990,11,24,9,25,58.7,32.95,104.68,0,ML,1.6
1990,11,30,1,45,22.3,32.93,104.68,0,ML,1.2
1990,12,1,15,10,12.1,32.95,104.68,0,ML,1.4
1990,12,4,10,17,9.9,31.98,103.62,15,ML,2.6
1990,12,11,10,53,40.9,32.95,104.68,0,ML,1.2
1990,12,13,6,39,46.7,32.5,105.13,0,ML,1.8
1990,12,15,18,10,37.7,32.95,104.68,0,ML,1.2
1990,12,15,18,51,23.7,32.95,104.68,0,ML,1.1
1990,12,18,21,14,5.5,32.33,104.18,0,ML,2.1
1990,12,19,9,8,51.6,32.95,104.68,0,ML,1.0
1990,12,22,9,44,32.4,32.95,104.68,0,ML,1.7
1990,12,28,11,39,29.6,32.93,104.37,2,ML,2.6
1990,12,31,21,6,44.9,32.78,103.68,0,ML,2.4
1991,1,15,8,58,2.9,32.95,104.68,0,ML,1.1
1991,1,23,11,1,43.8,32.93,104.12,15,ML,2.5
1991,1,25,18,40,37.9,32.95,104.68,0,ML,1.0
1991,1,25,21,15,48.3,32.95,104.68,0,ML,1.2
1991,1,25,22,15,48.9,32.95,104.68,0,ML,1.5
1991,1,29,1,15,9.9,32.95,104.68,0,ML,1.1
1991,2,2,23,33,22.8,32.95,104.68,0,ML,1.2
1991,2,4,5,42,41.0,32.98,104.65,2,ML,1.8
1991,2,6,7,0,33.9,32.95,104.68,0,ML,1.1
1991,2,8,15,35,30.9,32.98,103.95,10,ML,2.5
1991,2,13,20,22,1.3,32.95,104.68,0,ML,1.2
1991,2,16,10,0,0.6,32.95,104.68,0,ML,1.1
1991,2,16,11,54,47.7,32.72,104.48,9,ML,2.3
1991,2,16,21,8,4.1,32.95,104.68,0,ML,1.2
1991,2,25,22,32,12.2,33.0,104.9,2,ML,2.5
1991,2,26,15,59,12.2,32.95,104.68,0,ML,1.4
1991,2,26,21,8,37.6,32.95,104.68,0,ML,1.2
1991,2,27,11,19,56.0,31.62,104.05,0,ML,2.6
1991,3,1,14,0,9.9,32.95,104.68,0,ML,1.2
1991,3,6,11,26,12.8,32.47,104.13,0,ML,2.1
1991,3,6,16,29,42.5,32.65,104.32,0,ML,2.2
1991,3,7,13,46,18.6,30.88,103.37,10,ML,2.8
1991,3,9,19,33,7.5,32.95,104.68,0,ML,1.0
1991,3,11,8,40,19.3,32.95,104.68,0,ML,2.1
1991,3,11,18,18,54.6,32.95,104.68,0,ML,1.4
1991,3,19,23,30,41.5,32.48,105.02,0,ML,2.4
1991,3,20,9,9,16.6,32.95,104.68,0,ML,1.1
1991,3,29,14,8,41.9,30.68,103.53,15,ML,2.5
1991,3,31,22,46,49.4,32.95,104.68,0,ML,1.3
1991,4,7,7,3,16.5,32.95,104.68,0,ML,1.1
1991,4,13,2,49,29.4,32.95,104.68,0,ML,1.6
1991,4,16,1,49,37.1,32.95,104.68,0,ML,1.2
1991,4,17,8,41,26.5,32.83,105.35,0,ML,2.2
1991,4,22,2,34,32.0,32.98,104.87,4,ML,2.2
1991,4,23,2,49,28.9,33.0,104.33,0,ML,1.8
1991,4,25,3,11,42.8,31.88,104.33,10,ML,3.7
1991,4,25,18,44,0.9,31.9,104.32,10,ML,2.6
1991,4,26,7,3,47.2,32.97,104.52,0,ML,2.2
1991,4,26,7,12,17.1,33.0,104.53,1,ML,3.7
1991,4,26,7,19,7.8,32.98,104.5,0,ML,1.9
1991,4,26,7,19,54.4,32.95,104.68,0,ML,1.3
1991,4,26,7,30,45.4,32.92,104.63,17,ML,4.0
1991,4,26,7,31,44.1,32.95,104.68,0,ML,1.6
1991,4,26,7,40,10.8,32.95,104.68,0,ML,1.3
1991,4,26,13,59,47.0,32.95,104.68,0,ML,1.3
1991,4,26,15,1,11.7,32.95,104.68,0,ML,1.1
1991,4,27,6,58,55.3,32.95,104.68,0,ML,1.1
1991,4,29,21,4,17.3,32.95,104.68,0,ML,1.0
1991,5,1,7,16,2.1,33.0,104.27,0,ML,2.4
1991,5,4,1,41,34.7,32.95,104.68,0,ML,1.4
1991,5,7,22,43,50.5,32.95,104.68,0,ML,1.1
1991,5,15,23,42,49.5,32.95,104.68,0,ML,1.2
1991,5,18,13,24,19.3,32.92,103.48,0,ML,2.4
1991,5,22,1,44,52.5,32.37,104.62,0,ML,1.8
1991,5,24,4,31,20.4,31.3,104.75,0,ML,2.9
1991,6,15,7,21,56.3,32.95,104.68,0,ML,1.2
1991,6,15,7,29,56.3,32.95,104.68,0,ML,1.3
1991,6,19,15,46,17.7,32.95,104.68,0,ML,1.2
1991,6,23,23,37,11.3,32.95,104.68,0,ML,1.7
1991,6,24,11,54,51.7,32.95,104.68,0,ML,1.3
1991,7,13,0,10,20.9,32.95,104.68,0,ML,1.0
1991,7,15,15,36,18.4,31.7,103.97,15,ML,2.9
1991,7,29,13,6,12.9,31.85,104.3,5,ML,2.5
1991,7,30,1,46,3.6,32.12,104.28,0,ML,2.5
1991,8,7,14,1,51.6,32.63,104.22,10,ML,3.9
1991,8,10,2,27,40.6,32.95,104.68,0,ML,1.3
1991,8,11,4,18,45.9,32.95,104.68,0,ML,1.2
1991,8,19,9,48,56.6,31.68,104.12,15,ML,2.7
1991,8,20,0,5,51.0,33.0,104.75,2,ML,2.4
1991,8,20,8,19,0.2,32.95,104.68,0,ML,1.6
1991,8,23,6,9,47.3,32.78,104.17,10,ML,2.8
1991,8,28,7,44,21.1,32.57,104.7,3,ML,2.4
1991,9,6,12,22,37.6,32.95,104.68,0,ML,1.3
1991,9,9,5,23,26.0,31.0,103.37,10,ML,3.2
1991,9,9,9,33,55.7,32.95,104.68,0,ML,1.3
1991,9,10,15,26,49.6,32.95,104.68,0,ML,1.4
1991,9,11,4,36,14.4,31.98,104.47,10,ML,2.7
1991,9,18,11,22,58.3,32.77,104.2,0,ML,2.9
1991,9,23,14,43,20.2,32.95,104.68,0,ML,1.0
1991,9,29,5,35,31.5,32.83,104.23,0,ML,1.6
1991,10,9,14,31,36.6,31.43,103.97,10,ML,2.7
1991,10,12,20,53,46.3,32.95,104.68,0,ML,1.2
1991,10,23,8,8,47.9,33.0,103.88,10,ML,3.0
1991,10,25,10,30,46.2,31.77,104.2,15,ML,2.6
1991,10,31,8,46,49.4,31.42,103.95,10,ML,2.6
1991,11,3,17,59,27.4,32.2,104.17,10,ML,2.5
1991,11,14,8,6,13.6,31.93,103.55,10,ML,2.5
1991,11,15,19,19,43.4,32.97,104.43,2,ML,2.6
1991,11,17,5,34,11.7,32.95,104.47,6,ML,2.2
1991,11,17,6,7,2.3,32.88,104.45,2,ML,2.2
1991,11,21,11,22,25.6,31.75,103.98,20,ML,2.6
1991,11,22,13,26,55.6,32.95,104.68,0,ML,1.0
1991,11,24,11,10,49.0,32.57,104.38,0,ML,2.3
1991,11,29,5,48,37.4,32.95,104.68,0,ML,1.4
1991,12,1,9,47,50.2,31.03,103.42,10,ML,3.5
1991,12,2,20,33,12.3,32.95,104.68,0,ML,1.2
1991,12,4,20,1,45.3,32.95,104.68,0,ML,1.2
1991,12,19,23,34,36.2,32.95,104.68,0,ML,1.0
1991,12,30,1,0,54.4,32.9,104.3,15,ML,2.4
1992,1,4,1,33,42.3,32.95,104.68,0,ML,1.0
1992,1,9,8,8,1.3,31.67,103.08,5,ML,3.0
1992,1,19,14,9,50.8,32.95,104.68,0,ML,1.3
1992,1,20,11,3,40.2,32.95,104.68,0,ML,1.1
1992,1,20,17,26,43.3,32.95,104.68,0,ML,1.0
1992,1,22,4,28,2.5,31.63,104.08,15,ML,2.7
1992,1,24,7,44,18.8,30.82,103.43,15,ML,2.9
1992,1,26,10,11,24.6,32.95,104.68,0,ML,1.3
1992,2,1,23,21,17.7,32.95,104.68,0,ML,1.1
1992,2,2,3,53,3.2,32.95,104.68,0,ML,1.9
1992,3,2,0,43,10.8,32.97,104.48,3,ML,3.0
1992,3,2,2,57,10.1,32.98,104.53,4,ML,2.2
1992,3,3,16,45,44.6,32.95,104.68,0,ML,1.1
1992,3,9,5,39,23.8,32.57,104.08,10,ML,2.5
1992,3,10,20,36,20.3,32.57,104.08,15,ML,3.8
1992,3,10,20,37,6.7,32.55,104.08,0,ML,2.7
1992,3,16,19,57,39.1,32.95,104.68,0,ML,1.3
1992,3,22,2,19,4.3,32.95,104.68,0,ML,1.2
1992,3,22,9,23,21.4,32.95,104.68,0,ML,1.7
1992,3,23,6,29,49.7,32.95,104.68,0,ML,1.3
1992,3,23,18,59,19.8,32.95,104.68,0,ML,1.5
1992,3,24,7,14,7.1,32.95,104.68,0,ML,1.3
1992,3,26,6,54,44.5,32.95,104.68,0,ML,1.0
1992,3,26,8,54,3.9,32.95,104.68,0,ML,1.2
1992,3,26,11,12,31.0,32.95,104.68,0,ML,1.0
1992,3,27,1,52,37.2,32.95,104.68,0,ML,1.5
1992,3,27,23,5,30.8,32.95,104.68,0,ML,1.1
1992,4,1,12,10,47.4,32.95,104.68,0,ML,1.8
1992,4,6,6,1,56.1,32.95,104.68,0,ML,1.3
1992,4,10,23,43,28.7,32.93,104.38,2,ML,2.1
1992,4,18,7,57,59.4,33.0,104.52,6,ML,1.6
1992,4,22,7,49,6.0,32.82,104.13,10,ML,3.1
1992,4,30,3,31,57.4,32.95,104.68,0,ML,1.5
1992,5,14,17,39,19.3,32.95,104.68,0,ML,1.0
1992,5,16,16,50,47.9,31.32,103.18,10,ML,2.9
1992,5,18,15,29,37.1,32.95,104.68,0,ML,1.7
1992,5,19,16,5,9.5,32.95,104.68,0,ML,1.8
1992,5,19,18,28,5.6,32.95,104.68,0,ML,1.2
1992,6,3,7,24,1.9,32.95,104.68,0,ML,1.3
1992,6,8,1,47,3.4,33.0,104.48,1,ML,2.2
1992,6,8,5,26,32.8,32.95,104.68,0,ML,1.7
1992,6,10,6,30,2.9,32.95,104.68,0,ML,1.3
1992,6,15,9,54,50.9,32.95,104.68,0,ML,1.2
1992,6,16,9,37,27.1,31.93,104.57,30,ML,2.5
1992,6,18,10,42,43.8,32.68,104.13,13,ML,2.8
1992,6,18,23,33,7.2,32.95,104.68,0,ML,1.0
1992,6,22,13,20,6.4,32.95,104.68,0,ML,1.5
1992,7,5,8,8,52.8,32.95,104.68,0,ML,1.5
1992,7,14,12,10,56.5,32.95,104.68,0,ML,1.6
1992,7,16,10,34,13.7,32.95,104.68,0,ML,1.1
1992,7,18,7,48,57.4,32.8,105.4,0,ML,1.8
1992,8,9,1,45,11.8,32.95,104.68,0,ML,1.7
1992,8,9,4,59,59.3,32.95,104.68,0,ML,1.8
1992,8,10,8,19,26.4,32.95,104.68,0,ML,1.9
1992,8,24,11,11,25.0,32.95,104.68,0,ML,1.3
1992,8,24,14,30,11.9,31.32,103.62,37,ML,3.2
1992,9,16,2,14,52.7,31.18,104.18,18,ML,2.9
1992,9,21,15,7,32.1,32.27,105.63,20,ML,2.9
1992,10,5,19,50,15.5,31.12,104.02,11,ML,2.8
1992,10,26,8,46,52.3,32.67,104.07,14,ML,2.5
1992,10,31,9,30,57.2,32.95,104.67,0,ML,1.6
1992,11,4,1,43,11.5,32.68,104.07,23,ML,2.7
1992,11,9,10,58,31.1,32.95,104.67,0,ML,1.2
1992,11,14,1,9,51.8,31.88,103.82,11,ML,2.5
1992,11,16,4,54,28.5,32.95,104.68,0,ML,1.0
1992,11,16,11,43,15.5,32.02,104.92,0,ML,2.2
1992,11,25,3,52,33.9,32.85,103.9,0,ML,2.3
1992,11,27,20,45,6.5,31.97,104.55,18,ML,2.5
1992,12,10,11,46,36.5,32.03,103.48,24,ML,2.8
1992,12,17,5,6,10.4,32.92,104.3,9,ML,2.4
1992,12,18,18,55,59.7,31.02,103.63,13,ML,3.5
1992,12,20,13,59,50.1,31.13,103.07,17,ML,2.6
1992,12,22,5,7,47.6,31.33,103.88,20,ML,2.5
1992,12,22,10,26,54.6,31.53,103.17,18,ML,2.6
1992,12,25,18,13,14.0,32.95,104.68,0,ML,1.9
1992,12,27,10,58,1.5,31.67,103.23,15,ML,2.6
1993,1,6,0,38,41.0,32.17,104.77,20,ML,3.1
1993,1,16,7,40,11.5,31.2,103.92,28,ML,2.5
1993,3,2,21,36,37.2,30.55,103.42,15,ML,3.3
1993,3,2,22,7,58.9,30.68,103.15,0,ML,2.7
1993,3,28,11,21,20.5,30.52,103.2,0,ML,2.8
1993,3,30,17,18,9.8,31.25,103.85,16,ML,3.0
1993,4,2,0,40,46.9,32.65,104.28,9,ML,2.7
1993,4,3,23,9,34.9,32.95,104.58,12,ML,2.8
1993,4,4,8,12,11.3,33.0,104.5,1,ML,2.5
1993,4,22,15,32,54.5,31.72,103.67,13,ML,2.8
1993,5,9,1,7,18.8,32.4,104.03,0,ML,2.2
1993,5,17,16,16,47.3,30.55,103.22,15,ML,3.2
1993,6,12,5,13,40.0,32.25,104.12,5,ML,3.1
1993,6,22,3,15,16.8,31.18,103.57,17,ML,2.7
1993,7,6,21,29,37.1,32.03,105.2,0,ML,2.5
1993,7,10,5,14,53.6,32.88,104.03,12,ML,3.2
1993,7,11,23,15,26.4,31.48,103.93,2,ML,3.6
1993,7,24,21,28,4.9,32.92,104.47,3,ML,2.0
1993,7,30,7,52,35.4,32.72,103.3,29,ML,3.0
1993,8,31,11,58,28.1,31.38,104.02,0,ML,2.9
1993,9,24,22,33,39.9,32.65,105.33,0,ML,2.6
1993,9,30,16,4,52.1,31.67,103.73,0,ML,3.5
1993,10,4,15,49,48.9,32.73,104.27,16,ML,3.2
1993,10,15,4,53,17.3,32.13,103.58,0,ML,2.6
1993,10,18,12,27,51.6,32.95,104.67,0,ML,1.0
1993,11,21,8,11,49.2,31.48,103.05,0,ML,2.9
1993,11,30,20,53,42.0,31.37,103.0,0,ML,2.5
1993,11,30,21,40,59.7,32.0,103.63,0,ML,2.5
1993,12,2,7,11,29.9,31.75,103.25,0,ML,2.8
1993,12,3,1,23,43.5,32.3,104.72,0,ML,2.9
1993,12,30,13,55,36.6,30.95,103.72,15,ML,4.4
1994,1,19,12,55,7.3,32.95,104.67,0,ML,1.1
1994,1,26,1,14,29.8,32.68,104.23,0,ML,2.5
1994,2,5,17,46,1.1,31.62,104.22,0,ML,2.2
1994,2,25,15,42,13.7,31.72,104.7,0,ML,4.4
1994,2,25,17,23,2.3,31.73,104.7,0,ML,2.2
1994,2,26,5,12,36.5,32.73,104.08,0,ML,3.4
1994,2,26,8,46,52.9,32.95,104.67,0,ML,1.3
1994,2,26,16,35,41.2,32.53,104.72,1,ML,2.4
1994,2,27,16,54,9.3,32.95,104.67,0,ML,1.1
1994,2,28,13,45,7.3,32.95,104.67,0,ML,1.2
1994,3,4,13,55,27.3,32.95,104.67,0,ML,1.4
1994,3,5,3,3,3.2,31.5,103.93,0,ML,2.9
1994,3,7,5,42,12.5,32.62,104.07,0,ML,3.4
1994,3,8,20,38,31.3,31.85,104.72,0,ML,2.5
1994,3,9,0,55,48.2,32.95,104.67,0,ML,1.1
1994,3,20,5,10,37.7,32.83,103.75,0,ML,2.5
1994,3,24,14,27,15.2,31.07,103.88,0,ML,2.8
1994,3,24,14,41,35.4,31.07,103.88,0,ML,2.9
1994,3,30,10,16,19.0,32.97,104.5,3,ML,2.0
1994,4,5,4,50,35.2,32.97,104.83,0,ML,2.0
1994,4,5,22,6,50.4,32.95,104.67,0,ML,1.5
1994,4,28,15,6,33.8,31.27,103.43,0,ML,2.7
1994,4,29,11,51,22.5,32.05,103.57,0,ML,2.7
1994,5,7,8,5,56.8,32.43,104.07,12,ML,2.6
1994,5,16,8,55,16.7,31.68,103.18,14,ML,2.6
1994,6,7,15,25,20.1,31.17,103.83,33,ML,3.0
1994,7,26,13,40,22.3,31.3,103.75,20,ML,2.5
1994,8,23,12,17,21.7,31.58,104.07,21,ML,2.9
1994,9,5,4,13,36.3,32.28,104.58,26,ML,4.3
1994,9,5,8,17,0.5,32.3,104.57,27,ML,3.5
1994,9,5,15,41,24.8,32.38,104.57,0,ML,2.6
1994,9,16,12,38,53.7,32.17,104.65,20,ML,3.9
1994,9,19,9,58,17.2,32.22,104.58,20,ML,2.6
1994,9,26,2,29,20.0,31.58,104.1,21,ML,3.4
1994,10,10,5,25,39.9,32.95,104.03,5,ML,2.6
1994,10,11,17,19,28.9,32.97,104.6,9,ML,2.1
1994,10,12,12,21,59.3,32.97,104.8,0,ML,1.7
1994,10,20,20,58,21.5,32.95,104.67,0,ML,1.1
1994,11,10,1,53,44.3,31.97,103.55,0,ML,2.8
1994,12,3,11,10,38.9,32.98,104.83,0,ML,2.2
1994,12,4,5,53,11.5,32.95,104.67,0,ML,1.8
1994,12,5,11,48,52.7,30.67,105.18,35,ML,2.5
1994,12,10,4,31,4.2,32.98,104.07,0,ML,2.1
1994,12,28,9,20,3.5,32.23,103.75,21,ML,2.5
1994,12,31,12,42,28.6,32.58,104.33,0,ML,2.6
1995,1,7,15,10,23.3,33.0,104.33,0,ML,1.6
1995,1,17,8,29,58.3,31.47,103.62,15,ML,2.8
1995,2,1,13,17,26.3,30.95,103.47,8,ML,3.1
1995,2,3,6,54,49.1,31.0,103.45,15,ML,2.9
1995,2,3,12,28,4.7,31.0,103.45,26,ML,3.2
1995,2,3,15,57,59.9,31.0,103.47,10,ML,2.5
